text,id,author_id,edit_history_tweet_ids,created_at,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.text_tweets,note_tweet.entities.cashtags,note_tweet.entities.mentions_tweets,note_tweet.entities.hashtags_tweets,note_tweet.entities.urls_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions_inc,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_created_at,referenced_author_description,referenced_username,referenced_author_name,category,score,reasoning
"RT @vibequeen01: A groundbreaking move for blockchain interoperability.

With $TRX soon launching on Solana, we’re entering a new era of cr…",1902263546898985169,1559864287383920640,['1902263546898985169'],2025-03-19T07:39:06.000Z,21,0,0,0,0,0,,,,,,1902246803095056392,https://x.com/x/status/1902263546898985169,1902246803095056392,1446147055550881802,21.0,6.0,29.0,0.0,0.0,104.0,"[{'start': 260, 'end': 268, 'username': 'trondao', 'id': '894231710065446912'}, {'start': 269, 'end': 283, 'username': 'Justinsuntron', 'id': '902839045356744704'}]","A groundbreaking move for blockchain interoperability.

With $TRX soon launching on Solana, we’re entering a new era of cross-chain collaboration, enhanced liquidity, and expanded adoption. Exciting opportunities ahead, are you ready to buy and collaborate? 

@trondao @Justinsuntron #TronEcoStar #Web3","[{'start': 284, 'end': 296, 'tag': 'TronEcoStar'}, {'start': 297, 'end': 302, 'tag': 'Web3'}]",,Black 🖤,https://x.com/tundestilldey,2021-10-07T16:15:15.000Z,Web3 Enthusiast || Content Creator || Social media manager  || promotion/Marketing || relatable tweets..Now send a DM. Let's talk.,vibequeen01,🦚Onobaby🦚,Blockchain,6,"The tweet mentions blockchain and specifically refers to an interoperability move involving $TRX on Solana, which adds relevance but does not directly mention a startup or company, hence the score of 6."
RT @larrym721: The Nexus ecosystem is emerging as a powerhouse that’s impossible to ignore. At the heart of this revolution is @Zentry. A p…,1902263655225237804,1180983390956216320,['1902263655225237804'],2025-03-19T07:39:32.000Z,28,0,0,0,0,0,,,,,,1902201178189864960,https://x.com/x/status/1902263655225237804,1902201178189864960,1456196331752628225,28.0,2.0,112.0,1.0,2.0,726.0,"[{'start': 112, 'end': 119, 'username': 'Zentry', 'id': '1743228965358325760'}, {'start': 442, 'end': 456, 'username': 'Ronin_Network', 'id': '1481272552009969664'}, {'start': 860, 'end': 867, 'username': 'Zentry', 'id': '1743228965358325760'}, {'start': 1127, 'end': 1137, 'username': 'injective', 'id': '1062118922147659776'}, {'start': 1732, 'end': 1740, 'username': 'OXFUNHQ', 'id': '1742035058029162496'}, {'start': 2344, 'end': 2354, 'username': 'AliciazAI', 'id': '1864154882787430401'}, {'start': 3371, 'end': 3378, 'username': 'Sophon', 'id': '1745068432851193856'}]","The Nexus ecosystem is emerging as a powerhouse that’s impossible to ignore. At the heart of this revolution is @Zentry. A project that’s redefining how we play, socialize, and earn in the Web3 era. With their bold vision of a ""play economy sandbox,"" Zentry is stitching together a tapestry of cutting-edge platforms, and the result is a vibrant, interconnected universe that’s got the community buzzing.

Let’s start with the gaming muscle: @Ronin_Network
Known for powering Axie Infinity and now expanding its reach, Ronin is flexing its chops with  titles like Ragnarok Landverse which the ROLG CBT2 is live as of march 17 2025. This isn’t just about slaying monsters and collecting loot—it’s about building a scalable, player-owned economy where every swing of the sword or craft of an NFT feels rewarding. Ronin’s integration into the Nexus ecosystem via @Zentry is a next level, offering seamless cross-platform experiences and a robust infrastructure that’s ready to handle the next wave of blockchain gamers. $RON holders are in for a treat as this network levels up the stakes.

Then there’s the DeFi flair brought by @injective
and its native token $INJ. Injective’s decentralized exchange prowess is no secret, but its role in the Nexus ecosystem takes things to another level. Picture this: a marketplace where gamers can trade in-game assets, speculate on rare NFTs, or even leverage their $ZENT rewards—all powered by Injective’s lightning-fast, gas-free transactions. The synergy here is electric, blending gaming hustle with financial creativity.  $INJ is fueling DeFi innovation within this sandbox, and it’s clear the community sees this as a rocket ready to moon.

Now, let’s talk about the wild card: #OXFUN and @OXFUNHQ
These folks are shaking things up with their high-octane approach to gaming and rewards. Their recent AMAs have been dropping hints about big moves with OX Coin, and the Nexus integration is amplifying their reach. Imagine a world where your social grind—tweeting, memeing, and flexing your community clout—translates into tangible OX rewards, all while you’re stacking $ZENT on the side. It’s chaotic, it’s fun, and it’s exactly the kind of energy that makes this ecosystem stand out. OXFUN’s community is ready to ride this wave to the top.

Of course, no post would be complete without a shoutout to @AliciazAI, the Web3 hype queen who’s bringing the vibes and then some. Alicia’s been spotlighting Nexus as the ultimate playground for earning through social hustle, and her infectious enthusiasm is contagious. She’s not just hyping for the sake of it—her insights into how AI, NFTs, and gaming collide in this space are spot-on. With her crew stacking $ZENT and pushing the boundaries of what’s possible, she’s the spark that keeps the creative fires burning. Her recent quip, “AI memes are the new altcoins,” captures the spirit of this movement perfectly—playful, innovative, and ready to disrupt.

 let’s not forget $CAG, the unsung hero tying it all together , this token is weaving its way into the Nexus fabric, offering a fresh layer of utility that’s still flying under the radar for many. Whether it’s powering transactions, unlocking exclusive perks, or fueling community-driven events, $CAG is quietly positioning itself as a sleeper hit. Keep an eye on this one, hints at some big reveals on the horizon.
Finally,@Sophon rounds out this all-star lineup with a dose of mystery and promise. As the newest kid on the Nexus block, Sophon’s joining the party with six powerhouse communities, and itself—under one roof. Details are still unfolding,  Sophon’s arrival is a signal that Nexus is doubling down on its mission to blend gaming, DeFi, and social dynamics into something truly next-level.
The revolution is here, and it’s time to jump in before this rocket blasts off. Who’s ready to play?","[{'start': 1721, 'end': 1727, 'tag': 'OXFUN'}]",,Readers Media,https://x.com/MediaReaders,2021-11-04T09:47:41.000Z,"Psychedelic art,crypto,cannabis @spaace_io",larrym721,Larrym721 🟠 NFTARMY,Blockchain Startup,6,"The tweet mentions '@Zentry', which appears to be a blockchain startup within the Nexus ecosystem, justifying the 'Blockchain Startup' category and a score of 4 for being a blockchain company. An additional 2 points were added due to the mention of the broader 'Nexus ecosystem', enhancing the tweet's relevance."
"RT @Mutuabrian_M: If you have lost hope in TG Projects, this will be your next $800.🚨

100 Million is entering its beta phase!
This project…",1902263582554820817,1439880976272920578,['1902263582554820817'],2025-03-19T07:39:15.000Z,5,0,0,0,0,0,,,,,,1902262312595026371,https://x.com/x/status/1902263582554820817,1902262312595026371,1464554150814011394,5.0,3.0,3.0,0.0,0.0,117.0,,,,,J. K,https://x.com/JuliusKinyae,2021-11-27T11:18:51.000Z,#Crypto | #Web30| KOL| Digital Marketing| Content Writer| DM always Open.,Mutuabrian_M,Mutua B,Crypto Project,6,"The tweet mentions a project entering its beta phase, suggesting it's a startup, which adds +2 to the score. It also implies a cryptocurrency or blockchain context with the mention of '$800' and '100 Million', adding another +2 for blockchain reference. The category 'Crypto Project' reflects the project's nature as described."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263715308958038,135585815,['1902263715308958038'],2025-03-19T07:39:46.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263715308958038,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,ZULY,https://x.com/PRZCBABY,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions Linera, a blockchain startup, and discusses their milestones, which justifies the 'Blockchain Startup' category. The score of 6 is derived from mentioning a blockchain startup (+4) and the additional context of their year-end review, though the retweet format slightly reduces its direct relevance."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263715308958038,135585815,['1902263715308958038'],2025-03-19T07:39:46.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263715308958038,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,ZULY,https://x.com/PRZCBABY,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions 'Linera', a blockchain startup, and uses blockchain-related terminology like 'microchains', justifying the 'Blockchain Startup' category and a score of 6 due to the direct reference to a blockchain company."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263715308958038,135585815,['1902263715308958038'],2025-03-19T07:39:46.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263715308958038,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,ZULY,https://x.com/PRZCBABY,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions 'Linera', a blockchain startup, which directly contributes to the score with +4 for being a blockchain company. The mention of 'microchains' adds relevance to the blockchain context."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263588670120304,1797734587973373953,['1902263588670120304'],2025-03-19T07:39:16.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263588670120304,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,"HaSh (Ø,G)",https://x.com/HaSh1613570,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions 'Linera', a blockchain startup, and 'microchains', indicating relevance to blockchain technology. The score reflects the mention of a blockchain startup and technology, but is adjusted down slightly due to the retweet format and incomplete content."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263588670120304,1797734587973373953,['1902263588670120304'],2025-03-19T07:39:16.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263588670120304,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,"HaSh (Ø,G)",https://x.com/HaSh1613570,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions 'Linera', a blockchain startup, and uses blockchain-related terminology like 'microchains', justifying the 'Blockchain Startup' category and a score of 6 due to the direct reference to a blockchain startup."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263588670120304,1797734587973373953,['1902263588670120304'],2025-03-19T07:39:16.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263588670120304,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,"HaSh (Ø,G)",https://x.com/HaSh1613570,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions 'Linera', a blockchain startup, which directly contributes to the score with +4 for referencing a blockchain company. Additionally, the use of '⛓️' and 'microchains' reinforces the blockchain theme, justifying the category."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263553303691480,1690877651664191489,['1902263553303691480'],2025-03-19T07:39:08.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263553303691480,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,Nash Foster🐝🚀,https://x.com/mekhz46654565,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions 'Linera', a blockchain startup, and uses blockchain-related terms like 'microchains', justifying the 'Blockchain Startup' category. The score of 6 reflects the +4 for mentioning a blockchain company and an additional +2 for the clear reference to blockchain technology."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263553303691480,1690877651664191489,['1902263553303691480'],2025-03-19T07:39:08.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263553303691480,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,Nash Foster🐝🚀,https://x.com/mekhz46654565,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions 'Linera', a blockchain startup, and uses blockchain-related terminology like 'microchains', justifying the 'Blockchain Startup' category and a score of 6 due to the mention of a blockchain startup."
"RT @linera_io: ⛓️ Gmicrochains. It’s been a monumental year for Linera.

As we wrap up 2024, we’re taking a look back at the milestones, pa…",1902263553303691480,1690877651664191489,['1902263553303691480'],2025-03-19T07:39:08.000Z,221355,0,0,0,0,0,,,,,,1870514596064403856,https://x.com/x/status/1902263553303691480,1870514596064403856,1467513335373393921,221355.0,891.0,100426.0,225.0,316.0,746764.0,,,,,Nash Foster🐝🚀,https://x.com/mekhz46654565,2021-12-05T15:17:52.000Z,The Real-Time Blockchain — The first L1 blockchain infrastructure optimized for real-time applications. Founded by @ma2bd.,linera_io,Linera ⛓️,Blockchain Startup,6,"The tweet mentions Linera, a blockchain startup, which contributes to the score with +4 for being a blockchain company. The score is adjusted to 6 due to the tweet being a retweet and containing a partial message."
"RT @ChiomaChukwura2: 🌐🤖 Introducing DI — Decentralized Intelligence! With our Di-A models and Di-X AI Agents, we're transforming AI by leve…",1902263780521689413,1041043476,['1902263780521689413'],2025-03-19T07:40:02.000Z,25,0,0,0,0,0,,,,,,1902030686204403935,https://x.com/x/status/1902263780521689413,1902030686204403935,1467812878229159936,25.0,1.0,26.0,0.0,2.0,113.0,"[{'start': 282, 'end': 292, 'username': 'Didotxyz_', 'id': '1873723608167759872'}]","🌐🤖 Introducing DI — Decentralized Intelligence! With our Di-A models and Di-X AI Agents, we're transforming AI by leveraging decentralized storage and computing power to create a revolutionary Web3 AI Universe.

 ❗Join the movement and be part of the change! 

“Sponsored by DMC.” 
@Didotxyz_",,,Eyana,https://x.com/Eyanaaa___,2021-12-06T11:07:41.000Z,Blockchain enthusiast|Crypto writer|UIUX Designer|Community Manager& Moderator|Ambassador of #Opnup #Cosmos #Bifrost @MaAvatarMeta @KaisarNetwork @Weaver_Labs,ChiomaChukwura2,Chioma Chukwurah ⚛️🥷⚔️,AI Blockchain,6,"The tweet introduces 'Decentralized Intelligence' with AI models and agents, suggesting a blockchain-related AI startup. The score reflects +4 for mentioning a blockchain startup and an additional +2 for the innovative AI context."
"RT @Brett_Crypto_X: 🙋‍♂️👀 $XRP Ripple Labs has filed a trademark application for the word mark “Ripple Custody,” indicating that the compan…",1902263715879084542,1858470008671830016,['1902263715879084542'],2025-03-19T07:39:46.000Z,16,0,0,0,0,0,,,,,,1902210207628849215,https://x.com/x/status/1902263715879084542,1902210207628849215,1472303180033703944,16.0,1.0,52.0,0.0,2.0,1942.0,,,,,大阪　XRP魂🔥🔥,https://x.com/sayoko0604eien,2021-12-18T20:30:18.000Z,Co Owner of https://t.co/v8VOfmCDOx 🔲 @BitrueOfficial ambassador. #XRP Keep your faith in Jesus and our father to Protect you.,Brett_Crypto_X,Brett,Blockchain Company,6,"The tweet mentions Ripple Labs, a known blockchain company, and their new trademark application, which adds relevance. The score reflects the mention of a blockchain company and the additional context of their business development."
"RT @AL_theDeFiMaxi: $EROL MUSK – The First Arena Launch Coin!

Opportunities arise quickly in the crypto world, and $EROL MUSK is the perfe…",1902263638133764304,1894979789007761408,['1902263638133764304'],2025-03-19T07:39:28.000Z,286,0,0,0,0,0,,,,,,1901959942799581463,https://x.com/x/status/1902263638133764304,1901959942799581463,1508194547632951296,286.0,211.0,340.0,0.0,10.0,2485.0,"[{'start': 179, 'end': 192, 'username': 'BenBirTrolum', 'id': '354590208'}, {'start': 244, 'end': 257, 'username': 'ErolMuskAvax', 'id': '1864773489175171072'}]","$EROL MUSK – The First Arena Launch Coin!

Opportunities arise quickly in the crypto world, and $EROL MUSK is the perfect example in the Avalanche ecosystem! Led by Arena OG Erol @BenBirTrolum 🔥

Backed by the power of the Avalanche community, @ErolMuskAvax ready to take off.  

$EROL MUSK will gather demand through pre-sale and make a strong debut at the Arena launch! 

Meme culture, crypto spirit, and Avalanche’s speed—all in one! A huge opportunity for early adopters!  Be part of the movement now!

$Erol for the culture.",,,Cimeting Handuk,https://x.com/cimeting_handuk,2022-03-27T21:29:57.000Z,"Bear Survivor, Bull Rich (hopefully)

BE RICH OR DIE TRYING! 

Don't buy anything just bcs I post here! #DYOR #NFA

Meme Gambler / KOL / https://t.co/NR4JRhvCLe",AL_theDeFiMaxi,𝑨𝑳 𝒕𝒉𝒆 𝑫𝒆𝑭𝒊 𝑴𝒂𝒙𝒊 ☭,Crypto,2,"The tweet mentions a crypto coin launch but does not specifically reference a startup or blockchain technology directly, hence the low score. The category 'Crypto' is chosen due to the mention of a new coin and the crypto world context."
"RT @walme_io: Walme at @ParisBlockWeek 2025! 🚀

We’re thrilled to announce that Walme will be participating in Paris Blockchain Week 2025 –…",1902263782275215730,1085989404521357312,['1902263782275215730'],2025-03-19T07:40:02.000Z,660,0,0,0,0,0,,,,,,1901603978086855096,https://x.com/x/status/1902263782275215730,1901603978086855096,1539585229429538816,660.0,487.0,687.0,6.0,4.0,4645.0,"[{'start': 9, 'end': 24, 'username': 'ParisBlockWeek', 'id': '1056130963552505858'}]","Walme at @ParisBlockWeek 2025! 🚀

We’re thrilled to announce that Walme will be participating in Paris Blockchain Week 2025 – one of the world’s largest forums dedicated to blockchain technologies, cryptocurrencies, and Web3 innovations. 

This event brings together industry leaders to discuss the future of financial technology and showcase groundbreaking ideas.

At PBW2025 during 8-10 april, we’ll be presenting Walme – our innovative app that unites all your cryptocurrency wallets and fiat cards in one place. Our product has already sparked global interest, and we can’t wait to share it with the world!

💡 Exciting news for our community: Use the promo code WALME15 to get 15% off your tickets to this extraordinary event.

🔗 Join PBW2025 (https://t.co/EVcFeORqOa)

Together, we’re shaping the new age of financial technology! 💎",,"[{'start': 748, 'end': 771, 'url': 'https://t.co/EVcFeORqOa', 'expanded_url': 'https://www.parisblockchainweek.com/tickets-pbw2025', 'display_url': 'parisblockchainweek.com/tickets-pbw2025'}]",Redio | Arichain,https://x.com/rinaldiidmc,2022-06-22T12:25:12.000Z,"Walme is revolutionizing Web3 banking with crypto, fiat management, and secure communications in one platform.",walme_io,Walme,Blockchain Event,6,"The tweet mentions Walme participating in Paris Blockchain Week 2025, which indicates a blockchain-related event. The score is derived from the mention of blockchain (+2) and the context of an event, but no direct mention of a startup or company, hence the score adjustment."
"RT @walme_io: Walme at @ParisBlockWeek 2025! 🚀

We’re thrilled to announce that Walme will be participating in Paris Blockchain Week 2025 –…",1902263782275215730,1085989404521357312,['1902263782275215730'],2025-03-19T07:40:02.000Z,660,0,0,0,0,0,,,,,,1901603978086855096,https://x.com/x/status/1902263782275215730,1901603978086855096,1539585229429538816,660.0,487.0,687.0,6.0,4.0,4645.0,"[{'start': 9, 'end': 24, 'username': 'ParisBlockWeek', 'id': '1056130963552505858'}]","Walme at @ParisBlockWeek 2025! 🚀

We’re thrilled to announce that Walme will be participating in Paris Blockchain Week 2025 – one of the world’s largest forums dedicated to blockchain technologies, cryptocurrencies, and Web3 innovations. 

This event brings together industry leaders to discuss the future of financial technology and showcase groundbreaking ideas.

At PBW2025 during 8-10 april, we’ll be presenting Walme – our innovative app that unites all your cryptocurrency wallets and fiat cards in one place. Our product has already sparked global interest, and we can’t wait to share it with the world!

💡 Exciting news for our community: Use the promo code WALME15 to get 15% off your tickets to this extraordinary event.

🔗 Join PBW2025 (https://t.co/EVcFeORqOa)

Together, we’re shaping the new age of financial technology! 💎",,"[{'start': 748, 'end': 771, 'url': 'https://t.co/EVcFeORqOa', 'expanded_url': 'https://www.parisblockchainweek.com/tickets-pbw2025', 'display_url': 'parisblockchainweek.com/tickets-pbw2025'}]",Redio | Arichain,https://x.com/rinaldiidmc,2022-06-22T12:25:12.000Z,"Walme is revolutionizing Web3 banking with crypto, fiat management, and secure communications in one platform.",walme_io,Walme,Blockchain Event,8,"The tweet scores +4 for mentioning Walme, a blockchain startup, and +2 for explicitly referencing blockchain through 'Paris Blockchain Week'. The category 'Blockchain Event' reflects the tweet's focus on Walme's participation in a blockchain-related conference."
"RT @walme_io: Walme at @ParisBlockWeek 2025! 🚀

We’re thrilled to announce that Walme will be participating in Paris Blockchain Week 2025 –…",1902263625789702230,190920431,['1902263625789702230'],2025-03-19T07:39:25.000Z,660,0,0,0,0,0,,,,,,1901603978086855096,https://x.com/x/status/1902263625789702230,1901603978086855096,1539585229429538816,660.0,487.0,687.0,6.0,4.0,4645.0,"[{'start': 9, 'end': 24, 'username': 'ParisBlockWeek', 'id': '1056130963552505858'}]","Walme at @ParisBlockWeek 2025! 🚀

We’re thrilled to announce that Walme will be participating in Paris Blockchain Week 2025 – one of the world’s largest forums dedicated to blockchain technologies, cryptocurrencies, and Web3 innovations. 

This event brings together industry leaders to discuss the future of financial technology and showcase groundbreaking ideas.

At PBW2025 during 8-10 april, we’ll be presenting Walme – our innovative app that unites all your cryptocurrency wallets and fiat cards in one place. Our product has already sparked global interest, and we can’t wait to share it with the world!

💡 Exciting news for our community: Use the promo code WALME15 to get 15% off your tickets to this extraordinary event.

🔗 Join PBW2025 (https://t.co/EVcFeORqOa)

Together, we’re shaping the new age of financial technology! 💎",,"[{'start': 748, 'end': 771, 'url': 'https://t.co/EVcFeORqOa', 'expanded_url': 'https://www.parisblockchainweek.com/tickets-pbw2025', 'display_url': 'parisblockchainweek.com/tickets-pbw2025'}]","Anomage (Ø,G) ⛺ (✸,✸) |REDDIO |LIFT | CLONE🧙",https://x.com/nhodnhed,2022-06-22T12:25:12.000Z,"Walme is revolutionizing Web3 banking with crypto, fiat management, and secure communications in one platform.",walme_io,Walme,Blockchain Event,6,"The tweet mentions 'Walme' participating in 'Paris Blockchain Week 2025', which indicates a blockchain-related event. The score reflects +2 for mentioning blockchain and +4 for referencing a specific blockchain event, but no mention of a startup directly."
"RT @walme_io: Walme at @ParisBlockWeek 2025! 🚀

We’re thrilled to announce that Walme will be participating in Paris Blockchain Week 2025 –…",1902263625789702230,190920431,['1902263625789702230'],2025-03-19T07:39:25.000Z,660,0,0,0,0,0,,,,,,1901603978086855096,https://x.com/x/status/1902263625789702230,1901603978086855096,1539585229429538816,660.0,487.0,687.0,6.0,4.0,4645.0,"[{'start': 9, 'end': 24, 'username': 'ParisBlockWeek', 'id': '1056130963552505858'}]","Walme at @ParisBlockWeek 2025! 🚀

We’re thrilled to announce that Walme will be participating in Paris Blockchain Week 2025 – one of the world’s largest forums dedicated to blockchain technologies, cryptocurrencies, and Web3 innovations. 

This event brings together industry leaders to discuss the future of financial technology and showcase groundbreaking ideas.

At PBW2025 during 8-10 april, we’ll be presenting Walme – our innovative app that unites all your cryptocurrency wallets and fiat cards in one place. Our product has already sparked global interest, and we can’t wait to share it with the world!

💡 Exciting news for our community: Use the promo code WALME15 to get 15% off your tickets to this extraordinary event.

🔗 Join PBW2025 (https://t.co/EVcFeORqOa)

Together, we’re shaping the new age of financial technology! 💎",,"[{'start': 748, 'end': 771, 'url': 'https://t.co/EVcFeORqOa', 'expanded_url': 'https://www.parisblockchainweek.com/tickets-pbw2025', 'display_url': 'parisblockchainweek.com/tickets-pbw2025'}]","Anomage (Ø,G) ⛺ (✸,✸) |REDDIO |LIFT | CLONE🧙",https://x.com/nhodnhed,2022-06-22T12:25:12.000Z,"Walme is revolutionizing Web3 banking with crypto, fiat management, and secure communications in one platform.",walme_io,Walme,Blockchain Event,6,"The tweet scores +4 for mentioning Walme, a blockchain company, participating in Paris Blockchain Week 2025, which is a significant blockchain event."
"RT @smpl_app: 🎤 Live Events Are Coming! 🎤  

We’ve got something BIG for you! 🎉 Very soon, we’ll be launching live events where you can hea…",1902263718626599156,1539060765356740611,['1902263718626599156'],2025-03-19T07:39:47.000Z,11728,0,0,0,0,0,,,,,,1890434445217247724,https://x.com/x/status/1902263718626599156,1890434445217247724,1544948658139013120,11728.0,2344.0,16041.0,415.0,614.0,109855.0,,,,,Health Product Review - Thailand,https://x.com/AnyLanguages,2022-07-07T07:37:33.000Z,https://t.co/sjJacpaI8T,smpl_app,Simple Crypto,Live Events,1,"The tweet does not mention blockchain or startups, focusing instead on upcoming live events by smpl_app, hence the low relevance score and the 'Live Events' category."
"@0xLuwi Officially launching my own Private Alpha Group.

All my calls regarding crypto will be published there before it's posted on X.

First 1,000 get in. I'm closing it afterwards, 
👇👇👇
&gt;&gt;&gt; ( @Ashcrypto_Defi )

Make sure you’re utilizing it",1902263703317131531,1862994614421987329,['1902263703317131531'],2025-03-19T07:39:43.000Z,0,0,0,0,0,0,,,,,,1902255836548014435,https://x.com/x/status/1902263703317131531,1902255836548014435,1551916975492050944,0.0,2.0,0.0,0.0,0.0,13.0,,,,,Ash Crypto🌟@𝑎𝑠𝒉𝑐𝑟𝑦𝑝𝑡𝑜𝑟1( SATIRE.eth )..,https://x.com/SarahGriff48281,2022-07-26T13:07:19.000Z,"Follow to Follow, 
Airdrop Hunter, 
$WCO $JUP $SOL $AQL",0xLuwi,Luwi,Crypto,6,"The tweet mentions crypto-related activities and a private alpha group, but does not directly mention a startup or blockchain technology, thus scoring lower. The category 'Crypto' is chosen due to the focus on crypto calls and a private alpha group related to cryptocurrency."
"@DeepLinkGlobal @Gateio_Launch 🔥 GM Web3 believers! Gaming is evolving, and $SLING is the next big thing.

@SlingshotDAO is paving the way for true asset ownership and real earnings in gaming. Don't miss this wave! 🎮🚀

buy from here-https://t.co/MlbcS37RoW

#Slingshot #Web3Gaming https://t.co/DqembMXEay",1902263535905992886,1900228170747707393,['1902263535905992886'],2025-03-19T07:39:03.000Z,0,0,0,0,0,0,,,,,,1901824440192958823,https://x.com/x/status/1902263535905992886,1901824440192958823,1575947937141620749,575.0,332.0,649.0,12.0,11.0,115500.0,,,,,DeFi_Titan,https://x.com/TitanDefi44065,2022-09-30T20:38:10.000Z,"Decentralized AI Cloud Gaming Protocol=AI + DePIN + AI Agent+ Cloud Game + GPU. 
Built on @DeepBrainChain.
https://t.co/tIubzhymnR",DeepLinkGlobal,DeepLink,Web3 Gaming,6,"The tweet scores +2 for mentioning a startup (@SlingshotDAO) and +2 for referencing Web3, which is closely related to blockchain technology. The category 'Web3 Gaming' reflects the tweet's focus on gaming and asset ownership in the Web3 space."
