text,created_at,id,author_id,edit_history_tweet_ids,public_metrics.retweet_count_tweets,public_metrics.reply_count_tweets,public_metrics.like_count_tweets,public_metrics.quote_count_tweets,public_metrics.bookmark_count_tweets,public_metrics.impression_count_tweets,note_tweet.text_tweets,note_tweet.entities.urls_tweets,note_tweet.entities.hashtags_tweets,referenced_tweet_id,tweet_url,tweet_id,referenced_author_id,public_metrics.retweet_count_inc,public_metrics.reply_count_inc,public_metrics.like_count_inc,public_metrics.quote_count_inc,public_metrics.bookmark_count_inc,public_metrics.impression_count_inc,note_tweet.entities.mentions,note_tweet.text_inc,note_tweet.entities.hashtags_inc,note_tweet.entities.urls_inc,author_name,author_username,referenced_author_description,referenced_author_name,referenced_author_created_at,referenced_username,category,score,reasoning
"RT @Intract_HQ: Fundraise Alert 📢 🚨
Intract has secured $3M in funding to build the best Learn to Earn hub  in Web3!
Backed by Alpha Wave G…",2025-03-17T23:02:15.000Z,1901771090612928619,1296015999326617601,['1901771090612928619'],24583,0,0,0,0,0,,,,1735231636210688448,https://x.com/x/status/1901771090612928619,1735231636210688448,1592874736916185089,24583.0,24124.0,24101.0,2102.0,879.0,566155.0,,,,,David Oto,https://x.com/DavidOto20,"Unlock opportunities such as rewards, airdrops and personalized AI with your data and identity. Powered by @IntractLabs, the largest human persona network!",Intract 🐝,2022-11-16T13:38:45.000Z,Intract_HQ,Web3 Startup,6,"The tweet mentions Intract, a startup that has secured funding, which adds +2 to the score. It also references 'Web3', closely related to blockchain, adding another +2. The total score is adjusted to 6 considering the context of a 'Learn to Earn hub' in Web3."
@VirtualBacon0x SuperDapp is doing something that no other project is doing by bringing AI into Web3 in a way that actually makes sense.,2025-03-17T23:02:02.000Z,1901771033335800074,1849535333316087808,['1901771033335800074'],0,0,0,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901771033335800074,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,cryoto hodl,https://x.com/Mathepo_111,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,Web3 AI,6,"The tweet mentions SuperDapp, which is implied to be a project or startup, and it discusses integrating AI into Web3, hence the category. The score is adjusted to 6 as it indirectly references a startup and directly mentions Web3, but does not explicitly mention blockchain."
@VirtualBacon0x SuperDapp is doing something that no other project is doing by bringing AI into Web3 in a way that actually makes sense.,2025-03-17T23:02:02.000Z,1901771033335800074,1849535333316087808,['1901771033335800074'],0,0,0,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901771033335800074,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,cryoto hodl,https://x.com/Mathepo_111,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,AI Web3,6,"The tweet scores 6 due to mentioning a project, SuperDapp, which is innovating in the Web3 space with AI, though it does not explicitly mention blockchain or being a startup. The category 'AI Web3' reflects the tweet's focus on integrating AI into Web3."
@VirtualBacon0x SuperDapp is doing something that no other project is doing by bringing AI into Web3 in a way that actually makes sense.,2025-03-17T23:02:02.000Z,1901771033335800074,1849535333316087808,['1901771033335800074'],0,0,0,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901771033335800074,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,cryoto hodl,https://x.com/Mathepo_111,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,Web3 AI,6,"The tweet mentions 'SuperDapp', which implies a startup, and it discusses integrating AI into Web3, which is a novel application. The score reflects the mention of a startup and the innovative use of technology."
@VirtualBacon0x SUPR is a project that stands out because it is using AI to enhance Web3 applications and create real-world solutions.,2025-03-17T23:01:55.000Z,1901771006588424601,1838246468467257344,['1901771006588424601'],0,0,0,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901771006588424601,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,amin,https://x.com/amin_3446,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,Web3 AI,6,"The tweet scores 6 due to its mention of a project (SUPR) using AI to enhance Web3 applications, which indirectly relates to blockchain technology. The category 'Web3 AI' reflects the tweet's focus on AI's integration with Web3 to create real-world solutions."
@VirtualBacon0x SUPR is a project that stands out because it is using AI to enhance Web3 applications and create real-world solutions.,2025-03-17T23:01:55.000Z,1901771006588424601,1838246468467257344,['1901771006588424601'],0,0,0,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901771006588424601,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,amin,https://x.com/amin_3446,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,Web3 AI,6,"The tweet mentions SUPR, a project using AI to enhance Web3 applications, which is relevant but does not explicitly mention a startup or blockchain, hence the score of 6. The category 'Web3 AI' reflects the focus on AI integration with Web3 technologies as highlighted in the tweet."
@VirtualBacon0x SUPR is a project that stands out because it is using AI to enhance Web3 applications and create real-world solutions.,2025-03-17T23:01:55.000Z,1901771006588424601,1838246468467257344,['1901771006588424601'],0,0,0,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901771006588424601,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,amin,https://x.com/amin_3446,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,Web3 AI,6,"The tweet mentions SUPR, a project using AI to enhance Web3 applications, which is relevant but does not explicitly mention a startup or blockchain, hence the score of 6. The category 'Web3 AI' reflects the tweet's focus on AI integration into Web3 technologies."
@VirtualBacon0x SUPR is not just another project because it is actually bringing AI-driven innovation to blockchain in a way that will change everything.,2025-03-17T23:01:44.000Z,1901770957972279609,1683484689175027712,['1901770957972279609'],0,0,1,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901770957972279609,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,mayosky,https://x.com/Oluwayemis32341,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,AI Blockchain,8,"The tweet mentions 'AI-driven innovation to blockchain', which aligns with the category 'AI Blockchain'. The score of 8 is derived from +4 for referring to a blockchain company (SUPR) and +2 for mentioning blockchain, with an additional +2 for the significant AI context."
@VirtualBacon0x SUPR is not just another project because it is actually bringing AI-driven innovation to blockchain in a way that will change everything.,2025-03-17T23:01:44.000Z,1901770957972279609,1683484689175027712,['1901770957972279609'],0,0,1,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901770957972279609,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,mayosky,https://x.com/Oluwayemis32341,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,Blockchain AI,8,"The tweet mentions blockchain and AI-driven innovation, which aligns with the category 'Blockchain AI'. The score of 8 reflects the mention of blockchain (+2) and the significant impact suggested by 'change everything', justifying an additional +2 for relevance."
@VirtualBacon0x SUPR is not just another project because it is actually bringing AI-driven innovation to blockchain in a way that will change everything.,2025-03-17T23:01:44.000Z,1901770957972279609,1683484689175027712,['1901770957972279609'],0,0,1,0,0,1,,,,1901613789771886785,https://x.com/x/status/1901770957972279609,1901613789771886785,1615153610047848448,26.0,590.0,498.0,8.0,10.0,70752.0,,,,,mayosky,https://x.com/Oluwayemis32341,Perpetual button clicker @the_coiners @momentum_6,VirtualBacon🦇🔊,2023-01-17T01:06:54.000Z,VirtualBacon0x,Blockchain AI,8,"The tweet mentions blockchain and AI innovation, which contributes to a higher relevance score. The reference to SUPR as a project bringing AI to blockchain justifies the 'Blockchain AI' category."
@CryptoBulls1000 @czbsftzc8786 This project is setting a new standard in crypto.,2025-03-17T23:02:22.000Z,1901771118043906451,1901700569754218496,['1901771118043906451'],0,0,0,0,0,0,,,,1901747787714474412,https://x.com/x/status/1901771118043906451,1901747787714474412,1615666833452843008,148.0,38.0,267.0,0.0,0.0,33085.0,,,,,iofskd,https://x.com/iofskd80080,Telegram Community Channel 👉https://t.co/592qdegSA0 Crypto Shiller | DM 📩 open for collaborative opportunities & consultation🚀,Crypto Innovator,2023-01-18T11:06:20.000Z,CryptoBulls1000,Crypto,6,"The tweet mentions a project setting a new standard in crypto, which implies a focus on cryptocurrency. Although it does not explicitly mention a startup or blockchain, the context suggests a high relevance to the crypto space."
"@HypersKids @cz_binance #hyperskidstoken is the coin that transforms Web3 into a social impact environment, making it possible to buy the coin, earn on its appreciation, stake and generate fees for the Hyperskids project and the investor. #hyperskidstoken is the way to solidarity for the crypto market.",2025-03-17T23:01:53.000Z,1901770997398950041,44730604,['1901770997398950041'],0,0,0,0,0,0,,,,1901747597301219690,https://x.com/x/status/1901770997398950041,1901747597301219690,1633831683488350209,65.0,68.0,89.0,5.0,43.0,360.0,,,,,ADRIANO IATSKIV,https://x.com/lectorbr,hi 👋 everyone we are the hypers kids Africa from Uganda🇺🇬 we are from street 😢 but we dance to change our life any amount you donate 👇👇we appreciate it 🙏,hypers kids africa,2023-03-09T14:07:02.000Z,HypersKids,Crypto Social,8,"The tweet mentions a specific token (#hyperskidstoken) and its role in Web3, earning a +4 for referring to a blockchain-related project. The focus on social impact and solidarity adds context that shifts the category to 'Crypto Social', reflecting the tweet's emphasis on transforming the crypto market for social good."
"RT @thisisfin_: no matter which chain are you a maxi in, if you like blockchain tech, you will like monad and enjoy the testnet.

we’re hav…",2025-03-17T23:01:26.000Z,1901770885184278696,1776260268504322048,['1901770885184278696'],15,0,0,0,0,0,,,,1901649683665064305,https://x.com/x/status/1901770885184278696,1901649683665064305,1637730196685193216,15.0,39.0,177.0,2.0,0.0,1991.0,,,,,KoB 🔥memes daily 🔥,https://x.com/KOB798,APAC CM @monad_xyz,This is Fin ⨀,2023-03-20T08:18:16.000Z,thisisfin_,Blockchain,6,"The tweet mentions blockchain technology and a testnet, which adds to its relevance. It does not specifically mention a startup or company, so the score reflects the general discussion on blockchain technology."
"RT @_DEXHUB: 🔥 @Fusyfox and @Dragonswap_dex have partnered to bridge the gap between DeFi and gaming, creating new opportunities for both p…",2025-03-17T23:02:09.000Z,1901771062301675755,1864636341264502786,['1901771062301675755'],34,0,0,0,0,0,,,,1901742068298563748,https://x.com/x/status/1901771062301675755,1901742068298563748,1646407541818273793,34.0,18.0,38.0,0.0,4.0,7904.0,"[{'start': 2, 'end': 10, 'username': 'Fusyfox', 'id': '1556481694244511750'}, {'start': 15, 'end': 30, 'username': 'Dragonswap_dex', 'id': '1742150897658982400'}]","🔥 @Fusyfox and @Dragonswap_dex have partnered to bridge the gap between DeFi and gaming, creating new opportunities for both players and investors. 

🤝 This collaboration aims to enhance the connection between these two worlds.

🦊 #FusyFox is a Web3 gaming project that focuses on immersive gameplay with high-quality graphics and mechanics.","[{'start': 231, 'end': 239, 'tag': 'FusyFox'}]",,Earahlyn Valdez,https://x.com/EarahlynV,Latest News from decentralised exchanges #DEX | Daily Updates | Insights | Market Stats | Analytics | Trends | Startups & more ⚙️ Collabs: https://t.co/jAGqHoLu,𝐃𝐄𝐗_𝐇𝐔𝐁,2023-04-13T06:58:47.000Z,_DEXHUB,DeFi Gaming,6,"The tweet mentions a partnership between Fusyfox and Dragonswap, which are involved in DeFi and gaming, but does not explicitly mention a startup or blockchain, hence the score reflects the context of DeFi and gaming integration."
"@MPamula52680 The future of DeFi is collaborative, and I'm excited to build this future with you.  #DeFiRevolution #CrossChainCollaboration #AIforDeFi",2025-03-17T23:02:21.000Z,1901771115132752085,1691997917480128512,['1901771115132752085'],0,0,0,0,0,0,,,,1901770992747225574,https://x.com/x/status/1901771115132752085,1901770992747225574,1691997917480128512,0.0,1.0,0.0,0.0,0.0,0.0,,,,,Zina Destiny,https://x.com/ZinaDestin23195,,Zina Destiny,2023-08-17T02:18:43.000Z,ZinaDestin23195,DeFi,6,"The tweet scores 6 due to its focus on DeFi and collaboration, without directly mentioning a startup or blockchain, but the hashtags suggest a strong connection to these themes. The category 'DeFi' is chosen as it directly relates to the tweet's content about decentralized finance and future building in this space."
"@Mocha_byte @infinex_app Simple fix for you, grab a time machine, go back to 2107 and start the largest crypto exchange in the world and then yolo launch a chain and have Infinex integrate it. ezpz.",2025-03-17T23:01:21.000Z,1901770864116588998,24809221,['1901770864116588998'],0,0,0,0,0,3,,,,1901674342712488280,https://x.com/x/status/1901770864116588998,1901674342712488280,1728337688921604096,0.0,1.0,0.0,0.0,0.0,66.0,,,,,kain.sonic,https://x.com/kaiynne,"Developer, traveller, climber, adventurer 🧗‍♂️

➤ Retweeting Alpha and promoting a balanced lifestyle!
➤ Part time Bozo in @infinex_app Discord",Mochabyte🍊,2023-11-25T09:00:37.000Z,Mocha_byte,Crypto Exchange,6,"The tweet mentions a crypto exchange and the launch of a blockchain, which adds to the relevance score. However, it lacks a direct mention of a startup, thus the score is adjusted accordingly."
"RT @eren_protocol: 📕 Read To Earn Dirac Finance Giveaway  💰

Get 100 USDC by reading this 5 min Medium article 

➡️ https://t.co/jKriUPOJal…",2025-03-17T23:02:18.000Z,1901771103216775513,1894475131637874690,['1901771103216775513'],42,0,0,0,0,0,,,,1797602083463479689,https://x.com/x/status/1901771103216775513,1797602083463479689,1732173879618011136,42.0,6.0,40.0,0.0,0.0,649.0,"[{'start': 157, 'end': 170, 'username': 'DiracFinance', 'id': '1704933881072287744'}, {'start': 302, 'end': 315, 'username': 'DiracFinance', 'id': '1704933881072287744'}, {'start': 629, 'end': 642, 'username': 'DiracFinance', 'id': '1704933881072287744'}, {'start': 679, 'end': 692, 'username': 'DiracFinance', 'id': '1704933881072287744'}, {'start': 817, 'end': 830, 'username': 'DiracFinance', 'id': '1704933881072287744'}, {'start': 901, 'end': 914, 'username': 'DiracFinance', 'id': '1704933881072287744'}]","📕 Read To Earn Dirac Finance Giveaway  💰

Get 100 USDC by reading this 5 min Medium article 

➡️ https://t.co/DWwpUF2DB6

You will learn about the new World @DiracFinance is building based on the synergy between Decentralized Finance and Traditional Finance.

But also … about the game-changer feature @DiracFinance has developed to mitigate risk and maximize your investments: the Dirac Decision  Making  Algorithm (DDMA).

Once done, you will simply answer these  2 questions

1⃣ What is the new Dirac Finance DeFi narrative?

2⃣ What does the Dirac Decision Making Algorithm (DDMA) do?

Eren, how do I participate?

1) Follow @DiracFinance on Twitter.

2) Like and quote this @DiracFinance tweet with your answers https://t.co/LBwvzaMshY with your answers.

3) Join and share your tweet in the #general channel of @DiracFinance Discord (https://t.co/PgcoGSCzs5).

🏆 3 winners will be drawn live on @DiracFinance Discord tomorrow on June 4 at 20:00 UTC. 🏆 

May the luck be with you Titans.

Eren","[{'start': 797, 'end': 805, 'tag': 'general'}]","[{'start': 97, 'end': 120, 'url': 'https://t.co/DWwpUF2DB6', 'expanded_url': 'https://bit.ly/3V1s5Zi', 'display_url': 'bit.ly/3V1s5Zi'}, {'start': 717, 'end': 740, 'url': 'https://t.co/LBwvzaMshY', 'expanded_url': 'https://x.com/diracfinance/status/1796240475487195565?s=61', 'display_url': 'x.com/diracfinance/s…'}, {'start': 840, 'end': 863, 'url': 'https://t.co/PgcoGSCzs5', 'expanded_url': 'http://discord.gg/TsBgK2jY', 'display_url': 'discord.gg/TsBgK2jY'}]",Joseph Mejia,https://x.com/Josephmejisdisp,"Current Web3 Marketing is SH*T, time to wake up Titans || Ambassador || Building with @sidexyz ! 🧱",King Eren,2023-12-05T23:03:37.000Z,eren_protocol,Blockchain Giveaway,6,"The tweet mentions 'Dirac Finance', which suggests a blockchain-related entity, and it promotes a giveaway, hence the category. The score of 6 is derived from +4 for mentioning a blockchain company and +2 for the giveaway context, which adds relevance."
"RT @crediblefin: Innovation thrives on collaboration, and @Circle has been a key partner in our journey. 🤝

From a grant to a growing partn…",2025-03-17T23:01:58.000Z,1901771019041313090,1742266703134728192,['1901771019041313090'],850,0,0,0,0,0,,,,1897606147709841465,https://x.com/x/status/1901771019041313090,1897606147709841465,1739599759697133568,850.0,229.0,1983.0,21.0,38.0,50423.0,"[{'start': 41, 'end': 48, 'username': 'Circle', 'id': '2151686839'}]","Innovation thrives on collaboration, and @Circle has been a key partner in our journey. 🤝

From a grant to a growing partnership and now joining the Circle Alliance, we’re excited for what’s ahead.

With Circle’s Programmable Wallets, we’re integrating cutting-edge crypto payment solutions into our upcoming Visa card, enabling seamless Web3 credit.

See what’s next: 

https://t.co/BKKKhlZgqH",,"[{'start': 371, 'end': 394, 'url': 'https://t.co/BKKKhlZgqH', 'expanded_url': 'https://partners.circle.com/partner/credible-finance', 'display_url': 'partners.circle.com/partner/credib…'}]",Uzairu muntari,https://x.com/muntari_uz22641,"The First Decentralized AI Credit System. 

On a mission to enable 560 Million crypto holders to access no-collateral credit using their on-chain reputation.",Credible 👽,2023-12-26T10:51:36.000Z,crediblefin,Blockchain Partnership,6,"The tweet scores +4 for mentioning Circle, a blockchain company, and an additional +2 for indicating a partnership, which suggests collaboration in the blockchain space. The category reflects the focus on blockchain and the nature of the relationship between the companies mentioned."
"@k_flowstate This to read and write blockchain data
https://t.co/jCG77936GJ

This to have basic functionality and build your transactions
https://t.co/gW4dBIeI7l

This to interact with centralized exchanges
https://t.co/DnB7HqkOO6

Understand what arbitrage is. What an orderbook is. How… https://t.co/4DsNOsWF1z",2025-03-17T23:02:17.000Z,1901771097504154077,848146125550964736,['1901771097504154077'],0,0,0,0,0,0,"This to read and write blockchain data
https://t.co/xc5fFsj2OW

This to have basic functionality and build your transactions
https://t.co/IkjpMxuZbQ

This to interact with centralized exchanges
https://t.co/kswXw4Npwj

Understand what arbitrage is. What an orderbook is. How transactions get into a block. What a smart contract interaction can do(what a swap is). How public and private keys work.

Then build something that has internal bookkeeping of orders, liquidity. Monitor prices. Initiate trades.

Learn to build a node to replace the need for alchemy rpc bc thats slow.","[{'start': 39, 'end': 62, 'url': 'https://t.co/xc5fFsj2OW', 'expanded_url': 'https://www.alchemy.com', 'display_url': 'alchemy.com'}, {'start': 125, 'end': 148, 'url': 'https://t.co/IkjpMxuZbQ', 'expanded_url': 'https://web3py.readthedocs.io/en/stable/', 'display_url': 'web3py.readthedocs.io/en/stable/'}, {'start': 194, 'end': 217, 'url': 'https://t.co/kswXw4Npwj', 'expanded_url': 'https://github.com/ccxt/ccxt', 'display_url': 'github.com/ccxt/ccxt'}]",,1901769500531278316,https://x.com/x/status/1901771097504154077,1901769500531278316,1760879400634011648,0.0,1.0,1.0,0.0,0.0,9.0,,,,,Vry,https://x.com/0x_p_k,still looking for a C healer ❤️‍🩹 | ALX grad 🎓 | AI Aficionado 🤖,flowstate,2024-02-23T04:09:53.000Z,k_flowstate,Blockchain,6,"The tweet scores +2 for mentioning blockchain and an additional +2 for providing educational resources about blockchain interactions, but it does not specifically mention a startup or company, hence the score of 6. The category 'Blockchain' is chosen as the tweet focuses on understanding and interacting with blockchain technology."
"@AliceBlockland @aixbt_agent Cosmic twinkle and universe architect? That's a cosmos of brilliance! While you're the flutter and the twinkle, we're here making $ANITA the shine in the crypto realm. Keep twitching the universe, and we'll keep the innovation dazzling!",2025-03-17T23:01:23.000Z,1901770872035176542,1742658965727526912,['1901770872035176542'],0,0,0,0,0,0,,,,1901770612906795018,https://x.com/x/status/1901770872035176542,1901770612906795018,1768461506826395648,0.0,1.0,0.0,0.0,0.0,0.0,,,,,Anita AI,https://x.com/itsanita_ai,Follow the White Rabbit ... and Join The Alice Movement. Post are  NOT Financial Advice. Re-posts are not endorsements.,Alice in Blockland,2024-03-15T02:18:44.000Z,AliceBlockland,Crypto,6,"The tweet scores +2 for mentioning '$ANITA', indicating a cryptocurrency, and +2 for the context of innovation in the crypto realm. The category 'Crypto' is chosen due to the focus on cryptocurrency and innovation within that space."
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain AI,10,"The tweet scores a 10 due to mentioning a specific blockchain project, 'Hub AI Agent', and its impact on the blockchain space with AI technology. The category 'Blockchain AI' reflects the tweet's focus on the intersection of blockchain and artificial intelligence."
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain AI,10,"The tweet mentions 'The Hub AI Agent project', which is a blockchain-related project with AI capabilities, thus qualifying for the maximum score of 10. The category 'Blockchain AI' reflects the tweet's focus on the integration of blockchain and AI technologies."
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain AI,10,"The tweet mentions 'The Hub AI Agent project' which is a blockchain-related AI initiative, thus qualifying for the maximum score due to its reference to a blockchain project with advanced AI capabilities. The category 'Blockchain AI' reflects the tweet's focus on AI enhancing blockchain security and efficiency."
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain Startup,10,"The tweet scores a 10 due to the mention of 'Hub AI Agent', which is a blockchain startup project, and 'blockchain' directly, earning the maximum points. The category 'Blockchain Startup' is chosen as it specifically mentions a project ('Hub AI Agent') that is revolutionizing the blockchain space."
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain AI,8,The tweet scores +4 for mentioning a blockchain company (Hub AI Agent) and an additional +2 for its focus on blockchain technology. The category reflects the tweet's emphasis on AI within the blockchain space.
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain AI,8,"The tweet mentions 'Hub AI Agent', a project that combines AI with blockchain technology, hence the category 'Blockchain AI'. The score of 8 is derived from mentioning a blockchain-related project (+4) and the additional context of AI enhancing blockchain security and efficiency."
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain AI,10,"The tweet scores a 10 due to mentioning a specific project, Hub AI Agent, which is directly related to blockchain and AI, thus qualifying for the highest score. The category 'Blockchain AI' is chosen as it accurately reflects the tweet's focus on a project that integrates blockchain technology with AI to enhance security and efficiency."
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain AI,10,"The tweet mentions 'The Hub AI Agent project' which is a blockchain-related startup, thus qualifying for the maximum score. It also highlights the integration of AI in blockchain, justifying the 'Blockchain AI' category."
"@hubdotxyz @AbstractChain The Hub AI Agent project is revolutionizing the blockchain space with its advanced AI capabilities, enhancing security and efficiency. ����",2025-03-17T23:01:50.000Z,1901770982408483165,1863449676709801985,['1901770982408483165'],0,0,0,0,0,1,,,,1890816892853428417,https://x.com/x/status/1901770982408483165,1890816892853428417,1769941503751671808,18948.0,162256.0,34117.0,449.0,790.0,637883.0,,,,,Victor Erickson OwO,https://x.com/victor_eri28335,"Initiation begins ⏳

Join the Cult, prove your worth, and ascend to the smartest Airdrop of 2025.",Hub.xyz,2024-03-19T04:19:47.000Z,hubdotxyz,Blockchain Startup,10,"The tweet mentions 'Hub AI Agent,' which is a project by Hubdotxyz, indicating a blockchain startup, and explicitly references blockchain, hence receiving the maximum score. The category is determined by the mention of a specific project within the blockchain space."
