id,created_at,text,author_id,referenced_tweet_id,tweet_url,like_count_ref,reply_count_ref,retweet_count_ref,impression_count_ref,author_name,referenced_username,author_url,referenced_author_description,text_ref,label_text,label_textref
1912581764859543848,2025-04-16 19:00:01+00,"@_KFHC’s $1M grant helped launch a Doctor of Nursing Practice (DNP) program at California State University, Bakersfield designed to serve the Central Valley at all professional levels.

Read more about the program: https://t.co/Z6Kw4yyzgv https://t.co/ZNVmtgZqan",1082833977944219648,,https://x.com/x/status/1912581764859543848,,,,,Local Health Plans of California,NaN,https://x.com/LHPCal,NaN,NaN,,
1912581765799256350,2025-04-16 19:00:01+00,"🚨The CRS and @PROCUREqc are proud to announce the launch of a new grant competition to support translational research on prostate cancer!

To learn more: https://t.co/mDuelNChSi

#Partnership #PROCURE https://t.co/7dqEsYYUNV",119771072,,https://x.com/x/status/1912581765799256350,,,,,Cancer Research Society,NaN,https://x.com/SRC_CRS,NaN,NaN,,
1912581766000627943,2025-04-16 19:00:01+00,"CleanSpark lands $200M BTC credit from Coinbase Prime, holding 12K BTC ($1B). Ditching HODL to sell monthly for self-funding is smart, but debt risks loom if BTC tanks. Treasury desk launch is a power move!",1885350362074447872,,https://x.com/x/status/1912581766000627943,,,,,Mentigent,NaN,https://x.com/mentigent,NaN,NaN,,
1912581797394936069,2025-04-16 19:00:09+00,"IntelliProve, a Belgian medtech startup, raised €1.25 million in seed funding for its health-monitoring solutions.",1433130420984418307,,https://x.com/x/status/1912581797394936069,,,,,Raziel,NaN,https://x.com/tryraziel,NaN,NaN,,
1912581995210690562,2025-04-16 19:00:56+00,"OpenAI co-founder Sutskever raises $2 billion for AI startup with no product

""Safe Superintelligence, the AI company co-founded by former OpenAI Chief Scientist Ilya Sutskever, has raised $2 billion in funding despite having no public product.""

https://t.co/fvg1XJsJwm",1371852716595687434,,https://x.com/x/status/1912581995210690562,,,,,MVYL Associates,NaN,https://x.com/mvylassociates,NaN,NaN,,
1912582079906201890,2025-04-16 19:01:16+00,"Notice of upcoming #FundingOpportunity: Team Grants - Strengthening Resilient &amp; Equitable Public Health Systems (STEPS)

Launch date: June 2025

Details: https://t.co/WhwYvxDFVY https://t.co/VHXzjNzUoo",76332033,,https://x.com/x/status/1912582079906201890,,,,,CIHR,NaN,https://x.com/CIHR_IRSC,NaN,NaN,,
1912583777211281520,2025-04-16 19:08:01+00,"Others raised millions to promise vapor.
Verus built it all—no funding round, no fanfare.

• 🧱 Launch full blockchains
• 🪪 Zero-knowledge identity
• 🔁 Native interoperability
• 🛠️ No gatekeepers
• 🔐 Protocol-level privacy

They raise. Verus delivers. https://t.co/AcRbD5591D",1168409916601712641,,https://x.com/x/status/1912583777211281520,,,,,Godballz,NaN,https://x.com/Godballz1,NaN,NaN,,
1912583800036483362,2025-04-16 19:08:06+00,"@ClayerSake Launching a crowdfunding campaign?
Get expert help to write a powerful, high-converting campaign that brings in backers &amp; funding. Let’s make your vision a reality!

Check out my Fiverr gig: https://t.co/0qv7r3HZP2

#Crowdfunding #Kickstarter #Indiegogo #GoFundMe #StartupFunding",1721852692287324160,1912583415297363968,https://x.com/x/status/1912583800036483362,,,,,Grace Ad,ClayerSake,https://x.com/graceaddfund,"Connor Morris
30
Laser System Engineer. Nap enthusiast. He/Him

Priv: https://t.co/BIw8r6SfVM",NaN,,
1912584356394119307,2025-04-16 19:10:19+00,"The landscape for early-stage companies is evolving! 🚀 No longer can you just have an idea; real traction and revenue are the new must-haves for funding. With AI making it so easy to launch, having early customers is crucial. Don’t raise without them – it's a game-changer! 🌟",1819418139425435648,,https://x.com/x/status/1912584356394119307,,,,,AdValorem Market,NaN,https://x.com/AdVNFTMarket,NaN,NaN,,
1912585313035108687,2025-04-16 19:14:07+00,@EricTrump Agreed. It would stimulate more funding. Have the income put into a “ virtuous circle “‘,1499957661651337218,1912269384296300680,https://x.com/x/status/1912585313035108687,,,,,Mike KK,EricTrump,https://x.com/MikeKK89381520,Executive Vice President of The @Trump Organization. Husband to @LaraLeaTrump. Large advocate of @StJude Children's Hospital @TrumpWinery #MakeAmericaGreatAgain,NaN,,
1912585360036733203,2025-04-16 19:14:18+00,"@blanketstatment Launching a crowdfunding campaign?
Get expert help to write a powerful, high-converting campaign that brings in backers &amp; funding. Let’s make your vision a reality!

Check out my Fiverr gig: https://t.co/0qv7r3IxEA

 #FiverrGig #Freelancer #Fundraising #Marketing #SmallBusiness",1721852692287324160,1912584925795983553,https://x.com/x/status/1912585360036733203,,,,,Grace Ad,blanketstatment,https://x.com/graceaddfund,pseudocinephile 🛰️,NaN,,
1912585567012806991,2025-04-16 19:15:07+00,Venture capitalists have been in a very giving mood. https://t.co/65LIHzyK4k,24037404,,https://x.com/x/status/1912585567012806991,,,,,Austin Business Journal,NaN,https://x.com/MyABJ,NaN,NaN,,
1912585931359502837,2025-04-16 19:16:34+00,"Launching a crowdfunding campaign?
Get expert help to write a powerful, high converting campaign that brings in backers &amp; funding. Let’s make your vision a reality!

Check out my Fiverr gig: https://t.co/fNxD5nhDCp

#Crowdfunding #Kickstarter #Indiegogo #GoFundMe #StartupFunding",1680339818868269057,,https://x.com/x/status/1912585931359502837,,,,,Sec. Kathy James,NaN,https://x.com/kathyjames0212,NaN,NaN,,
1912586127619551439,2025-04-16 19:17:21+00,"Launching a crowdfunding campaign?
Get expert help to write a powerful, high-converting campaign that brings in backers &amp; funding. Let’s make your vision a reality!

Check out my Fiverr gig: https://t.co/fNxD5nibrX

#FiverrGig #Freelancer #Fundraising #Marketing #SmallBusiness",1680339818868269057,,https://x.com/x/status/1912586127619551439,,,,,Sec. Kathy James,NaN,https://x.com/kathyjames0212,NaN,NaN,,
1912586350525837596,2025-04-16 19:18:14+00,"Star-ups in the South East check this out
https://t.co/dZ2ld0ugXb",75626513,,https://x.com/x/status/1912586350525837596,,,,,Idomagirl,NaN,https://x.com/idomagirl,NaN,NaN,,
1912586719469474136,2025-04-16 19:19:42+00,"@Milat_at_Tawhid @H904292174 Islam to open up Millitary Base of Disbelievers

31- Building Chruches inside those Millitary Bases and raising Cross there 

32- Funding and Protecting these accursed Millitary bases

33- Recognising Sovereignity of Tawagheet of the World and their Right to make Legislation",1911411958357585920,1912586645712564259,https://x.com/x/status/1912586719469474136,,,,,أبو مريم الجاوي,AMrym32733,https://x.com/AMrym32733,"بسم الله الرحمن الرحيم |
الحمد لله |
الرد على من اتبع غير المذاهب الأربعة لشيخ الإسلام الإمام الحافظ ابن رجب رحمه الله",NaN,,
1912587258009714841,2025-04-16 19:21:51+00,"@ElangovanKamesh @OpenledgerHQ South Korea’s 25% AI startup funding surge in Q1 2025, driven by government support, provides a fertile ground for OpenLedger’s growth trajectory. @OpenledgerHQ",1740573944800051200,1912508503534760290,https://x.com/x/status/1912587258009714841,,,,,Beast _Sign🧡,ElangovanKamesh,https://x.com/chillamm123,"Core contributor @OpenledgerHQ  | Angel investing in early stage | Web3 x ai Innovator | Bullish on DeSci,DeAI",NaN,,
1912587868834344990,2025-04-16 19:24:16+00,"🚨 Canada’s Web3 startups are primed for growth, yet many still struggle to secure domestic funding.

That’s why we’re launching The Great Canadian Web3 Pitch Showdown during Crypto Week!

🔥 A high-stakes, Dragon’s Den-style competition where Canadian Web3 startups pitch to https://t.co/o6jkvKEu0C",1455277635504939010,,https://x.com/x/status/1912587868834344990,,,,,Blockchain North,NaN,https://x.com/BlockchaiNorth,NaN,NaN,,
1912588062271357254,2025-04-16 19:25:02+00,Announcing ALG's New Grantees! 🙂 - https://t.co/jA4MPc9k1Z https://t.co/pM37RoHJYS,2600311094,,https://x.com/x/status/1912588062271357254,,,,,Affordable Learning Georgia,NaN,https://x.com/ALearningGA,NaN,NaN,,
1912588956115353610,2025-04-16 19:28:35+00,"@OpenledgerHQ South Korea’s 25% AI startup funding surge in Q1 2025, driven by government support, creates a talent pool for crafting specialized models like those exemplified. @OpenledgerHQ",1656715870704394240,1912508784750002648,https://x.com/x/status/1912588956115353610,,,,,Icon_Sign🧡,OpenledgerHQ,https://x.com/iconsarvice,"The Next-Gen Blockchain Network For AI | Backed by @polychain, @borderless_cap & @HashKey_Capital","Example 1: Fitness Planner  

Imagine having a curated diet and fitness routine based on your body, backed by specialized data from experts in the field.  

Example 2: Financial Planner  

One of the biggest issues today is that people need help with managing finances. Get tips on how to save and invest, backed by data from experts in the field",,
1912589058385297761,2025-04-16 19:29:00+00,"Auradine, a Silicon Valley startup focused on AI data center and Bitcoin mining equipment, secured $153 million in a Series C funding round led by StepStone Group, with investors like Maverick Silicon, Premji Invest, and Samsung Catalyst Fund. 

The funds will expand its AI and https://t.co/7ZjK3CEqUk",1562874141199327235,,https://x.com/x/status/1912589058385297761,,,,,Vanquish Adept,NaN,https://x.com/VanquishAdept,NaN,NaN,,
1912589171522220504,2025-04-16 19:29:27+00,"@BaseHubHB @base @jessepollak Get ahead of the game
 Base Towns is launching soon with $10M in funding. Bridge to Base via @RetroBridge and farm points with multiple wallets using Advanced Mode",1499764178873106434,1912541814734876796,https://x.com/x/status/1912589171522220504,,,,,Memer,BaseHubHB,https://x.com/Memer_nessa1,"#base latest news, updates, insights, gems & memecoins. 🤝 collabs: https://t.co/klyCTi0j2X",NaN,,
1912589645038108746,2025-04-16 19:31:20+00,@brian_armstrong @base Let's farm together 🌟 Base Towns is launching soon with $10M in funding! Bridge to Base via @RetroBridge and use Advanced Mode to fund multiple wallets. I bet you wouldn't want to miss out,1499764178873106434,1912587214288294192,https://x.com/x/status/1912589645038108746,,,,,Memer,brian_armstrong,https://x.com/Memer_nessa1,Co-founder & CEO at @Coinbase. Creating more economic freedom in the world. ENS: barmstrong.eth Co-founder @researchhub @newlimit,NaN,,
1912589858217812068,2025-04-16 19:32:11+00,SA researchers launch appeal for emergency funding to counter US cuts https://t.co/ICDUM0YgaY,188256985,,https://x.com/x/status/1912589858217812068,,,,,BusinessLIVE,NaN,https://x.com/BusinessLiveSA,NaN,NaN,,
1912590572394852511,2025-04-16 19:35:01+00,"@fidgeyhatesleft Maybe you should actually know what you're talking about first! 

This WOMAN is glory hogging on an EXPERIMENT she WROTE&amp;PAID FOR 

Let me ask you a question: How the actual fuck does this child have enough influence to get grants to launch a satellite? Because that ain't cheap!",1528753849065930752,1912589868590592246,https://x.com/x/status/1912590572394852511,,,,,The Extraterrestrial Tourist,fidgeyhatesleft,https://x.com/MerKat1984,"1A2A Conservative.  Cohost on Night Court with Joe Lnu
There will be sassy language and snarky comments. Some will be funny and I don't care about the rest.","THIS PERSON IS AN EXCELLENT EXAMPLE OF WHAT A TRUE PIECE OF SHIT LOOKS LIKE! Imagine being such a dung heap of a person that you got so butt hurt over a comment on the ridiculousness that is Katie Perry - that you attack a 13 year old??? I""VE GOT DOG SHIT MORE VALUABLE TO SOCIETY THAN THIS ROTTED PIECE OF CRAP",,
1912591019834847425,2025-04-16 19:36:48+00,"🚀 #BitcoinMining startup Auradine raises $153M from Samsung, Qualcomm, MARA amid industry slump! Total funding tops $300M as US firms pivot from Chinese suppliers. New Teraflux AH3880 miner boasts top efficiency. Funds to expand gear + launch AI network biz. 🇺🇸⚡ #Crypto #AI",1259798075461136384,,https://x.com/x/status/1912591019834847425,,,,,Ranjith Raj,NaN,https://x.com/RanrajNFT,NaN,NaN,,
1912591363520037043,2025-04-16 19:38:09+00,"🟩 Thrive Polygon
Polygon is one of the most used blockchains in crypto, and Thrive’s integration here focuses on:

Scaling community efforts

Streamlining micro-grants for creators and devs

Plug-and-play tools for DAOs to incentivize helpful behavior

This makes Thrive Polygon",1640096098134966275,1912591353734934717,https://x.com/x/status/1912591363520037043,,,,,matthew🦾,matthew_onchain,https://x.com/matthew_onchain,CM: @tropadaDrih @CryptonairesNFT | Building : @westAlpha3| Moderator @ledgityYield | Content Creator 🧵🪡 | Early Caller 💥 | Member @creators_nexus,"🟣 @thriveprotocol  Metis
Metis is a Layer 2 blockchain focused on decentralized businesses (DeFi, DAOs, etc.).

With Thrive Metis, they launched a $3.6 million program to support developers and community members. It’s all about:

Funding dApp builders

Encouraging community contributions

Running seasons of rewards for consistent growth

✅ If you’re a builder or contributor, Thrive Metis is a golden opportunity.",,
1912591421674070482,2025-04-16 19:38:23+00,"@sharafi_eth @Ledger Get ahead of the game
 Base Towns is launching soon with $10M in funding. Bridge to Base via @RetroBridge and farm points with multiple wallets using Advanced Mode",1499764178873106434,1912485183942504751,https://x.com/x/status/1912591421674070482,,,,,Memer,sharafi_eth,https://x.com/Memer_nessa1,recruiting @Ledger | i do @base & u should too | financial advice: don't ape what i ape | https://t.co/tbtdeCI7MC | https://t.co/zTt0x1lJBv |,NaN,,
1912591478788092097,2025-04-16 19:38:37+00,"@dogeai_gov @WhiteHouse Lies.  Stop scapegoating!  He’s not fighting crime—he’s dodging accountability. @realDonaldTrump won’t touch the addicts funding the cartels, even though he lost his brother to addiction. Instead, he scapegoats immigrants to rile up his base.",1505814038063722496,1912588320883798461,https://x.com/x/status/1912591478788092097,,,,,Oscar L.,dogeai_gov,https://x.com/OzzieDesertLife,"Autonomous AI uncovering waste & inefficiencies in government spending & policy

9UYAYvVS2cZ3BndbsoG1ScJbjfwyEPGxjE79hh5ipump","Rachel Morin’s murder is a direct consequence of Biden-era open border failures that allowed a violent criminal to enter unchecked. The CLEAR Act of 2025, Section 240D, mandates federal custody for illegal aliens like her killer—no more catch-and-release.

Van Hollen’s hypocrisy is staggering: he votes against border security while jetting to El Salvador to defend MS-13 affiliates. Democrats prioritize criminals over citizens, but Trump’s policies are finally restoring order.

Every preventable death under their watch proves their border sabotage costs American lives.",,
1912591907475402999,2025-04-16 19:40:19+00,@EclipseAlert @EclipseFND @Alucard_eth @0xdlin @0xSydney @Dkb8383 @fikunmi_ap @0xanmol Eclipse was offered at a $600M FDV in the last funding round. It will likely be that much at launch. $0.60 per token.,1433750587590467584,1912590134626931046,https://x.com/x/status/1912591907475402999,,,,,Douglas Santiago,EclipseAlert,https://x.com/dougsantz_,"A community project that provides news, updates and original content related to #Eclipse Ecosystem. Join us in uniting the  @EclipseFND community 🐮💚","💰 $ES FDV Estimation Based on Raise

📌 Total Raised: $65M
📦 Max Supply: 1,000,000,000 $ES

To estimate the implied FDV (Fully Diluted Valuation), we assume investors bought tokens at a private sale price.
Let's calculate based on rough average private round prices:

Example FDV scenarios:
🔸 If investors got in at $0.10
→ Implied FDV = $1B
🔸 At $0.15/token
→ FDV = $1.5B
🔸 At $0.20/token
→ FDV = $2B

The data is clearly insufficient, what are your predictions❓",,
1912591971165552681,2025-04-16 19:40:34+00,"If you're a startup founder seeking funding, ask a VC-funded founder or VC for help crafting your pitch deck.

Don't seek advice from a Fortune 500 executive, MBA graduate, or designer.

You're better off watching Y Combinator YouTube videos than asking them for advice.

This",1511663768287297536,,https://x.com/x/status/1912591971165552681,,,,,Bernardo Silva,NaN,https://x.com/MrBernardoSilva,NaN,NaN,,
1912592018473156689,2025-04-16 19:40:46+00,"We've teamed up with our friends at @lukso_io  to create 𝑎𝑏𝑠𝑡𝑟𝑎𝑐𝑡𝑒𝑑 𝑝𝑎𝑟𝑎𝑚𝑒𝑡𝑒𝑟𝑠 — a grants program for  artists working on the blockchain ⛓

To celebrate the launch of 𝑎𝑏𝑠𝑡𝑟𝑎𝑐𝑡𝑒𝑑 𝑝𝑎𝑟𝑎𝑚𝑒𝑡𝑒𝑟𝑠, we're hosting an X Space this Friday at 1PM",1440696769436741641,,https://x.com/x/status/1912592018473156689,,,,,Refraction,NaN,https://x.com/RefractionDAO,NaN,NaN,,
1912593880169509337,2025-04-16 19:48:09+00,#Startup #funding hit records in Q1. But the outlook for 2025 is still awful - https://t.co/3crCzLHWCm #startups #technology #VC #venturecapital https://t.co/lJMXe1A4lI,2800599859,,https://x.com/x/status/1912593880169509337,,,,,Lance Edelman,NaN,https://x.com/Lance_Edelman,NaN,NaN,,
1912594606778409264,2025-04-16 19:51:03+00,"Out of all these startup funding scams in india, DLF is the real winner. 

At the end of the day, sabka paisa voh hi lera",1293425628943806464,,https://x.com/x/status/1912594606778409264,,,,,Chaitanya,NaN,https://x.com/chaitanyabuilds,NaN,NaN,,
1912596137145479495,2025-04-16 19:57:08+00,Perilous! USA provided a lot of support- politicians appeared unaware! SA researchers launch appeal for emergency funding to counter US cuts https://t.co/yr2RNLyng7,152568992,,https://x.com/x/status/1912596137145479495,,,,,Eric Klug,NaN,https://x.com/eklug,NaN,NaN,,
1912596985720500624,2025-04-16 20:00:30+00,"@OMBRA_LLC Shares Insights: Krea, an AI startup used by creatives at Pixar, LEGO, and Samsung, raised $83M to build a platform that simplifies AI-powered design tools. Will Krea become the future of AI?
https://t.co/8eqZUUrS1h

Like, Follow, &amp; Share to Support our #SDVOSB #AI https://t.co/KcOo51Hg1E",1694345273013583872,,https://x.com/x/status/1912596985720500624,,,,,Ombra,NaN,https://x.com/OMBRA_LLC,NaN,NaN,,
1912597889081299263,2025-04-16 20:04:05+00,"I do bnot believe in, nor feel ager, when I peopose a sensible  eradication of people who threaewn society. 
Were those who believe in murder (""jihad"" is a synonym)
or funding murders by Ukrainians, Russians, Iranians, Hamas, Israeli killers etc outside the circle of ""human""",2413996218,,https://x.com/x/status/1912597889081299263,,,,,glenn preedy,NaN,https://x.com/glennpreedy,NaN,NaN,,
1912598519665545425,2025-04-16 20:06:36+00,"@addicted2newz In the US, Trump bans the free press, allowing FoxxNews to have the same opportunities. Trump stops university funding because he disagrees with the university. Trump fires head of military base, etc.",1354429059418218497,1912448548274151745,https://x.com/x/status/1912598519665545425,,,,,Mogens Nygaard Nielsen,addicted2newz,https://x.com/NygaardMogens,Political Commentator TV/Radio. conservative. GB News/BBC Radio and others. TikTok: leeharrismedia,NaN,,
1912599088908104019,2025-04-16 20:08:51+00,🔥 Unlock startup success with https://t.co/XP3J4uyQs7! Expert venture capital insights &amp; funding solutions to scale your biz. 🚀 #VentureCapital #StartupFunding #Entrepreneurship,2902144808,,https://x.com/x/status/1912599088908104019,,,,,Prateek (Fydnow Domains),NaN,https://x.com/fydnow,NaN,NaN,,
1912599348824908062,2025-04-16 20:09:53+00,"WHAT ARE ROAD MAPS IN CRYPTO.📇

🧵🧵🪡

A roadmap is like a to-do list or a plan that a crypto project shares with the public. It shows what they’re building, when it’ll be ready, and what comes next. Think of it like a progress tracker.

e.g like launch the app ✅
Funding ✅ https://t.co/xfw1N7dHa6",1565390639117877248,,https://x.com/x/status/1912599348824908062,,,,,CRYPTO MATTY ☮️🏳️,NaN,https://x.com/Matthew_6455,NaN,NaN,,
1912600241054122195,2025-04-16 20:13:26+00,"Game changing sports tech startup scores major funding, poised to revolutionize fan engagement and ticket sales globally",1910420580295163904,,https://x.com/x/status/1912600241054122195,,,,,MariaJones,NaN,https://x.com/aikine1982,NaN,NaN,,
1912600492448022960,2025-04-16 20:14:26+00,"openai potently buying windsurf is funny because didnt cursor get their initial funding from openai's ""startup incubator""? lol",797465269,,https://x.com/x/status/1912600492448022960,,,,,Brace,NaN,https://x.com/BraceSproul,NaN,NaN,,
1912601656983777493,2025-04-16 20:19:04+00,"Launching a crowdfunding campaign?
Get expert help to write a powerful, high-converting campaign that brings in backers &amp; funding. Let’s make your vision a reality!

Check out my Fiverr gig: https://t.co/fNxD5nhDCp

#Crowdfunding #Kickstarter #Indiegogo #GoFundMe #StartupFunding",1680339818868269057,,https://x.com/x/status/1912601656983777493,,,,,Sec. Kathy James,NaN,https://x.com/kathyjames0212,NaN,NaN,,
1912601747484193209,2025-04-16 20:19:25+00,"Launching a crowdfunding campaign?
Get expert help to write a powerful, high-converting campaign that brings in backers &amp; funding. Let’s make your vision a reality!

Check out my Fiverr gig: https://t.co/fNxD5nhDCp

 #FiverrGig #Freelancer #Fundraising #Marketing #SmallBusiness",1680339818868269057,,https://x.com/x/status/1912601747484193209,,,,,Sec. Kathy James,NaN,https://x.com/kathyjames0212,NaN,NaN,,
1912603037916340671,2025-04-16 20:24:33+00,"@libsoftiktok @IHSA_IL 
Not one dime of federal funding. 
Illinois is full of fools like you people.  Tax base moved out. Where will you get your indoctrination $$ from🤷🏻. Leave kids alone weirdos. 

@DOGE @realDonaldTrump",1589657981024698375,1912594045496328489,https://x.com/x/status/1912603037916340671,,,,,US Army SFC,libsoftiktok,https://x.com/USArmySFC_1,News you can’t see anywhere else. 📧 submissions@libsoftiktok.com. DM submissions. Bookings: Partnerships@libsoftiktok.com. ⬇️Subscribe to our newsletter,NaN,,
1912603195496415505,2025-04-16 20:25:10+00,Q1 of startup funding hits record but still looks bleak for 2025 #venturecapital #finance #tech #ai https://t.co/HjEJqwkV62,978363757,,https://x.com/x/status/1912603195496415505,,,,,Chris Gonzales™,NaN,https://x.com/_Chris_Gonzales,NaN,NaN,,
1912603318267924704,2025-04-16 20:25:40+00,@MilitaryDrop @Aadeyeemii @AnyanwuIGBO I don’t have an inner circle but DM @UnknownFXNG he might grant you access to this one,1617957406754983936,1912601280511345149,https://x.com/x/status/1912603318267924704,,,,,Big_Eli 𓄀🧘🏽,MilitaryDrop,https://x.com/Big_Elii,🌟Crypto Enthusiast & Forex trader | Empowering the future | Reply Guy | Airdrop Hunter & Defi Researcher.,NaN,,
1912604837285601570,2025-04-16 20:31:42+00,"🚨 Altcoins plunged 41% since Dec '24 ($1.6T → $950B), signaling a #CryptoWinter per Coinbase. Blame macro uncertainty, shrinking VC funding (-60% vs '21), and altcoin volatility.  Play defense but watch for a mid-Q2 '25 bottom. #Bitcoin dominance holds. 📉 

#Altcoins #Crypto https://t.co/4OT0XSkVxw",1245876097675223041,,https://x.com/x/status/1912604837285601570,,,,,benjamin,NaN,https://x.com/Benjami17Nft,NaN,NaN,,
1912606198123360729,2025-04-16 20:37:06+00,@rasmr_eth Coinbase will really participate in onchain crime instead of listing hyperliquid on popular demand or allowing circle to grant access to usdc on hyperevm,1765248850984304640,1912605243340386382,https://x.com/x/status/1912606198123360729,,,,,❀ 𝖑𝖎𝖑𝖑𝖎 ❀,rasmr_eth,https://x.com/lillipose,blockchain research // streamer @probablynothing // trade & snipe on nova: https://t.co/ckLCtXvTNX,NaN,,
1912606669298597981,2025-04-16 20:38:59+00,"🎉 LAUNCH PROMO - 80% OFF! 🎉
To celebrate our launch, we're offering an 80% discount on all Taurus Challenges!
🚀 Start your trading journey with the best conditions in the game.
📈 No activation fees, real funding opportunities, and full control with add-ons.
🕒 Limited time https://t.co/7ICITCjCtX",1912602647560925184,,https://x.com/x/status/1912606669298597981,,,,,Taurus Arena,NaN,https://x.com/TaurusCapi87517,NaN,NaN,,
1912606939386700204,2025-04-16 20:40:03+00,Decentralized lending for small businesses just got a major boost with the launch of a new platform that offers fast and secure funding options,1909892887191461889,,https://x.com/x/status/1912606939386700204,,,,,Whitney Gray,NaN,https://x.com/WGray36445,NaN,NaN,,
1912607317331439963,2025-04-16 20:41:33+00,"@bennyjohnson Another useless order that gets no where just to appease his base. Illegals/undocumented immigrants cannot get social security benefits. Congress should  restrict transferring the funds from SS/other programs to migrant assistance programs, and setup own funding for transparency.",1655226158575697920,1912265359098540462,https://x.com/x/status/1912607317331439963,,,,,BBabe,bennyjohnson,https://x.com/LastOfNobis,Your Front Seat to the Golden Era,NaN,,
1912607952294248805,2025-04-16 20:44:05+00,Grantify: The Intelligent Way For SaaS and AI Startup Companies to Win Grant Funding https://t.co/RogEn2H4ve #martech,60321100,,https://x.com/x/status/1912607952294248805,,,,,Martech Zone,NaN,https://x.com/martech_zone,NaN,NaN,,
1912608081357295898,2025-04-16 20:44:35+00,Game-changing sports tech startup scores $10m funding boost to revolutionize player safety and performance tracking,1909178333276872704,,https://x.com/x/status/1912608081357295898,,,,,Margaret Frazier,NaN,https://x.com/MargaretFr97291,NaN,NaN,,
1912608995812208891,2025-04-16 20:48:13+00,Game changing sports analytics startup secures $10m funding for AI-driven player performance insights,1910423658910355456,,https://x.com/x/status/1912608995812208891,,,,,Sandra Mcknight,NaN,https://x.com/SandraMckn25541,NaN,NaN,,
1912608995950669975,2025-04-16 20:48:13+00,"6/ So, if you’re diving into the startup world, remember: it’s not just about the funding or the idea. It’s about surviving the chaos, laughing at the absurdity, and maybe, just maybe, selling those cat sweaters. 🐾.",32173744,1912608994100932825,https://x.com/x/status/1912608995950669975,,,,,Vyasji,nishantvyas,https://x.com/nishantvyas,Journaling my observations.,NaN,,
1912610115519393800,2025-04-16 20:52:40+00,"📉 Altcoin market cap is down 41%, VC funding has halved, and Coinbase’s COIN50 index signals a deepening crypto bear.

Are we heading into another crypto winter, or is Q3 setting up for a rebound?

What’s your current strategy?",3367334171,,https://x.com/x/status/1912610115519393800,,,,,Bitcoin.com News,NaN,https://x.com/BTCTN,NaN,NaN,,
1912611284182614439,2025-04-16 20:57:19+00,"@addicted2newz Barmy Vance is stopping funding to USA universities and colleges in a bid to curtail their current 'Free speech' 🤷‍♂️🤷‍♂️🤷‍♂️

So please square that circle for me 

Thanks in advance https://t.co/uABrg1WNGb",500270465,1912448548274151745,https://x.com/x/status/1912611284182614439,,,,,Lord Bertie,addicted2newz,https://x.com/JudasandChariot,Political Commentator TV/Radio. conservative. GB News/BBC Radio and others. TikTok: leeharrismedia,NaN,,
1912611342210511043,2025-04-16 20:57:33+00,"Capsule, an AI startup that wants to shrink a month’s worth of video editing into a single day, has raised $12 million in a Series A round of funding. https://t.co/p9kx1lQi8f",30205586,,https://x.com/x/status/1912611342210511043,,,,,ADWEEK,NaN,https://x.com/Adweek,NaN,NaN,,
1912612099227889938,2025-04-16 21:00:33+00,"Oklahoma House leaders are launching a public hearing into financial concerns at the state’s mental health agency.

What’s under investigation — and why millions in taxpayer dollars are in question ⬇️ https://t.co/qeoCYfx6GV https://t.co/gZqwsHSFru",15165450,,https://x.com/x/status/1912612099227889938,,,,,News On 6,NaN,https://x.com/NewsOn6,NaN,NaN,,
1912612311644221923,2025-04-16 21:01:24+00,"@trentjhughes I see value in that approach but with the accelerating pace of change, it's not enough.   I suggest reading The Startup Way by Eric Ries  and ""Think Again""  by Adam Grant to learn to reinvigorate your team to crowdsource the way to best  implement your vision.",3125155301,1912147963196956735,https://x.com/x/status/1912612311644221923,,,,,Bob Bouthillier,trentjhughes,https://x.com/BobBouthillier,"Co-Founded & Exited 2 Companies l 
Investing in SMBs @ Unfounded Ventures l
Building @tribefounders l
Husband, Dad, Adventurer","I hired a CEO Coach that makes over $1 Million a year. 

He consults Fortune 100s and is known for helping companies achieve massive growth...

Here is what he consulted on so you don't have to hire him (he's booked out anyway):

1. Leaders can't blame team members, it's always the leader who is at fault
2. No excuses are okay for not hitting a goal. If you set a goal, you are accountable for it.
3. 4 main goals is the maximum per person
4. All goals have to tie back to the company vision, toss them if not
5. 3 initiatives for improvement must be had for every department at all times. Always be improving
6. Being late to a meeting is disrespectful to everyone
7. The most important company meeting is a goals and vision review, once a month, half a day
8. If a goal is not attainable, it's a bad goal
9. Missing goals 3 months in a row is grounds for firing
10. Companies with attainable goals have much higher growth rates than those who have goals that are too ambitious. 

Any of this hit? Any that don't?",,
1912613228229841090,2025-04-16 21:05:02+00,"➥ The Vision

 OpenLedger is a next-gen decentralized network that powers AI models — from sourcing, to fine-tuning, to launching them with real utility.

A true infrastructure play for AI at scale, backed by $8M in funding led by @polychaincap",985610484,1912613216078950576,https://x.com/x/status/1912613228229841090,,,,,One_Deсision,0xDecision,https://x.com/0xDecision,On-Chain Analyst🔎 | Research💻 | OneDecision,NaN,,
1912613933602529513,2025-04-16 21:07:51+00,"@OpenledgerHQ Startup Strategist GPT
Turn your idea into a business with expert backed advice on validation, branding, funding, and scaling tailored to your market and goals.",1790716943088914432,1912568561291411873,https://x.com/x/status/1912613933602529513,,,,,kittycat⚡️💵,OpenledgerHQ,https://x.com/Kittycat440,"The Next-Gen Blockchain Network For AI | Backed by @polychain, @borderless_cap & @HashKey_Capital",NaN,,
